ID da Pergunta;	Quantidade de Views;	Quantidade de Respostas;	Score;	Titulo da Questao;	ID da Resposta Aceita;	Tags;	Link da Questao;
102398;	181347;	14;	215;	Priority queue in .Net;	102434;	c#/.net/data-structures/heap/priority-queue/;	https://stackoverflow.com/questions/102398/priority-queue-in-net;
136278;	47685;	14;	214;	Why should you remove unnecessary C# using directives?;	136285;	c#/assembliesusing/;	https://stackoverflow.com/questions/136278/why-should-you-remove-unnecessary-c-using-directives;
5342375;	440683;	33;	214;	Regex Email validation;	5342460;	c#/regexvalidation/;	https://stackoverflow.com/questions/5342375/regex-email-validation;
1825147;	173110;	16;	214;	Type.GetType(&quotnamespace.a.b.ClassName&quot) returns null;	1825156;	c#/reflection/;	https://stackoverflow.com/questions/1825147/type-gettypenamespace-a-b-classname-returns-null;
7387085;	246508;	16;	214;	How to read an entire file to a string using C#?;	7387108;	c#/string/file-io/.net-3.5/;	https://stackoverflow.com/questions/7387085/how-to-read-an-entire-file-to-a-string-using-c;
3121957;	231583;	9;	214;	How can I do a case insensitive string comparison?;	null;	c#/string-comparisoncase-insensitive/;	https://stackoverflow.com/questions/3121957/how-can-i-do-a-case-insensitive-string-comparison;
2550925;	45353;	2;	214;	Singleton by Jon Skeet clarification;	null;	c#/.net/design-patterns/architecture/singleton/;	https://stackoverflow.com/questions/2550925/singleton-by-jon-skeet-clarification;
14015319;	124814;	2;	214;	Where do I mark a lambda expression async?;	14015355;	c#/lambda/resharper/windows-store-apps/async-await/;	https://stackoverflow.com/questions/14015319/where-do-i-mark-a-lambda-expression-async;
172753;	167654;	21;	214;	Embedding JavaScript engine into .NET;	null;	c#/javascriptspidermonkey/;	https://stackoverflow.com/questions/172753/embedding-javascript-engine-into-net;
271440;	48387;	9;	214;	Captured variable in a loop in C#;	271447;	c#/closurescaptured-variable/;	https://stackoverflow.com/questions/271440/captured-variable-in-a-loop-in-c;
2407302;	247700;	5;	213;	Convert XmlDocument to String;	2407313;	c#/string/escaping/quotes/xmldocument/;	https://stackoverflow.com/questions/2407302/convert-xmldocument-to-string;
257587;	171453;	18;	213;	Bring a window to the front in WPF;	257741;	c#/.net/wpf/winapi/pinvoke/;	https://stackoverflow.com/questions/257587/bring-a-window-to-the-front-in-wpf;
4331262;	95236;	5;	213;	Task continuation on UI thread;	4331287;	c#/.net/wpf/multithreading/task/;	https://stackoverflow.com/questions/4331262/task-continuation-on-ui-thread;
73883;	199934;	24;	213;	String vs. StringBuilder;	73929;	c#/.netperformance/;	https://stackoverflow.com/questions/73883/string-vs-stringbuilder;
4367723;	192011;	6;	213;	Get Enum from Description attribute;	4367868;	c#/.net/attributes/enums/;	https://stackoverflow.com/questions/4367723/get-enum-from-description-attribute;
22645024;	54772;	4;	213;	When would I use Task.Yield()?;	22645114;	c#/async-await/;	https://stackoverflow.com/questions/22645024/when-would-i-use-task-yield;
1873873;	50867;	23;	212;	Why does ReSharper want to use &#39var&#39 for everything?;	1873885;	c#/.net/visual-studio/resharper/var/;	https://stackoverflow.com/questions/1873873/why-does-resharper-want-to-use-var-for-everything;
12795882;	311409;	12;	212;	Quickest way to compare two generic lists for differences;	12795900;	c#/linqlist/;	https://stackoverflow.com/questions/12795882/quickest-way-to-compare-two-generic-lists-for-differences;
128636;	153320;	12;	212;	.NET data structures: ArrayList, List, HashTable, Dictionary, SortedList, SortedDictionary -- Speed, memory, and when to use each?;	128754;	c#/.net/vb.net/arrays/data-structures/;	https://stackoverflow.com/questions/128636/net-data-structures-arraylist-list-hashtable-dictionary-sortedlist-sorted;
995195;	188443;	9;	212;	How can I make a .NET Windows Forms application that only runs in the System Tray?;	null;	c#/.net/winforms/system-tray/;	https://stackoverflow.com/questions/995195/how-can-i-make-a-net-windows-forms-application-that-only-runs-in-the-system-tra;
5873170;	196737;	25;	211;	Generate class from database table;	5873231;	c#/sql/sql-server/tsql/;	https://stackoverflow.com/questions/5873170/generate-class-from-database-table;
8269386;	115459;	27;	211;	Could not load file or assembly ... The parameter is incorrect;	8269493;	c#/exception/compiler-construction/compiler-errors/;	https://stackoverflow.com/questions/8269386/could-not-load-file-or-assembly-the-parameter-is-incorrect;
566437;	191468;	9;	211;	HTTP POST Returns Error: 417 &quotExpectation Failed.&quot;	566847;	c#/.net/http/http-post/webclient/;	https://stackoverflow.com/questions/566437/http-post-returns-error-417-expectation-failed;
1192054;	495014;	16;	211;	Load image from resources area of project in C#;	1192071;	c#/image/winforms/load/;	https://stackoverflow.com/questions/1192054/load-image-from-resources-area-of-project-in-c;
11862069;	220391;	5;	211;	Optional query string parameters in ASP.NET Web API;	12387327;	c#/url/asp.net-web-api/query-string/;	https://stackoverflow.com/questions/11862069/optional-query-string-parameters-in-asp-net-web-api;
7970262;	226654;	4;	211;	Disable resizing of a Windows Forms form;	7970319;	c#/winforms/;	https://stackoverflow.com/questions/7970262/disable-resizing-of-a-windows-forms-form;
30566848;	106422;	8;	211;	When should I use Async Controllers in ASP.NET MVC?;	30567036;	c#/asp.net/asp.net-mvc-4/asynchronous/async-await/;	https://stackoverflow.com/questions/30566848/when-should-i-use-async-controllers-in-asp-net-mvc;
178333;	376600;	15;	211;	Multiple Inheritance in C#;	1695631;	c#/interfacemultiple-inheritance/;	https://stackoverflow.com/questions/178333/multiple-inheritance-in-c;
20530152;	137117;	6;	211;	Deciding between HttpClient and WebClient;	null;	c#/.net/rest/webclient/dotnet-httpclient/;	https://stackoverflow.com/questions/20530152/deciding-between-httpclient-and-webclient;
19460386;	91405;	7;	211;	How can I change the table names when using ASP.NET Identity?;	19577814;	c#/asp.net-identity/;	https://stackoverflow.com/questions/19460386/how-can-i-change-the-table-names-when-using-asp-net-identity;
14877237;	464773;	7;	210;	Getting all file names from a folder using C#;	null;	c#/list/text-files/directory/;	https://stackoverflow.com/questions/14877237/getting-all-file-names-from-a-folder-using-c;
5159877;	91463;	8;	210;	How do I define a method in Razor?;	5159940;	c#/asp.net-mvc/asp.net-mvc-3/razor/;	https://stackoverflow.com/questions/5159877/how-do-i-define-a-method-in-razor;
373230;	149699;	25;	210;	Check for column name in a SqlDataReader object;	813741;	c#/.netsqldatareader/;	https://stackoverflow.com/questions/373230/check-for-column-name-in-a-sqldatareader-object;
2785029;	21975;	9;	210;	In what areas might the use of F# be more appropriate than C#?;	2787342;	c#/f#/;	https://stackoverflow.com/questions/2785029/in-what-areas-might-the-use-of-f-be-more-appropriate-than-c;
968293;	76764;	4;	210;	C# - Selectively suppress custom Obsolete warnings;	968311;	c#/visual-studio-2008/;	https://stackoverflow.com/questions/968293/c-selectively-suppress-custom-obsolete-warnings;
25458;	58389;	13;	210;	How costly is .NET reflection?;	25465;	c#/.net/performance/reflection/;	https://stackoverflow.com/questions/25458/how-costly-is-net-reflection;
665494;	53782;	4;	210;	Why Func&ltT,bool&gt instead of Predicate&ltT&gt?;	665513;	c#/.net/predicate/func/;	https://stackoverflow.com/questions/665494/why-funct-bool-instead-of-predicatet;
6356351;	399578;	7;	209;	Formatting a float to 2 decimal places;	6356381;	c#/variables/floating-point/decimal/;	https://stackoverflow.com/questions/6356351/formatting-a-float-to-2-decimal-places;
6275980;	129414;	16;	209;	String.Replace ignoring case;	6276004;	c#/string/;	https://stackoverflow.com/questions/6275980/string-replace-ignoring-case;
6451120;	114245;	3;	209;	The type must be a reference type in order to use it as parameter &#39T&#39 in the generic type or method;	6451258;	c#/generics/;	https://stackoverflow.com/questions/6451120/the-type-must-be-a-reference-type-in-order-to-use-it-as-parameter-t-in-the-gen;
2281972;	102695;	6;	209;	How to get a list of properties with a given attribute?;	2282254;	c#/.netreflection/;	https://stackoverflow.com/questions/2281972/how-to-get-a-list-of-properties-with-a-given-attribute;
4015930;	79225;	7;	209;	When to use Cast() and Oftype() in Linq;	4015967;	c#/.netlinq/;	https://stackoverflow.com/questions/4015930/when-to-use-cast-and-oftype-in-linq;
2113526;	210622;	10;	209;	What is the equivalent of bigint in C#?;	2113534;	c#/.net/sql-server/bigint/;	https://stackoverflow.com/questions/2113526/what-is-the-equivalent-of-bigint-in-c;
1626597;	96178;	31;	209;	Should functions return null or an empty object?;	1626620;	c#/.net/function/return-value/;	https://stackoverflow.com/questions/1626597/should-functions-return-null-or-an-empty-object;
295224;	185716;	7;	209;	What are major differences between C# and Java?;	295248;	c#/.net/clr/java/;	https://stackoverflow.com/questions/295224/what-are-major-differences-between-c-and-java;
31904929;	67857;	1;	209;	How to disable Diagnostic Tools?;	31904957;	c#/visual-studiovisual-studio-2015/;	https://stackoverflow.com/questions/31904929/how-to-disable-diagnostic-tools;
4663577;	51771;	4;	209;	AutoMapper vs ValueInjecter;	4673771;	c#/.net/automapper/valueinjecter/object-object-mapping/;	https://stackoverflow.com/questions/4663577/automapper-vs-valueinjecter;
13099834;	250473;	20;	208;	How to get the Display Name Attribute of an Enum member via MVC razor code?;	13100409;	c#/asp.net-mvc/razor/displayattribute/;	https://stackoverflow.com/questions/13099834/how-to-get-the-display-name-attribute-of-an-enum-member-via-mvc-razor-code;
9673;	311598;	23;	208;	How do I remove duplicates from a C# array?;	9685;	c#/arraysduplicates/;	https://stackoverflow.com/questions/9673/how-do-i-remove-duplicates-from-a-c-array;
529929;	175443;	13;	208;	Choosing the default value of an Enum type without having to change values;	529937;	c#/.netenums/;	https://stackoverflow.com/questions/529929/choosing-the-default-value-of-an-enum-type-without-having-to-change-values;
119559;	256220;	10;	208;	Determine the number of lines within a text file;	119572;	c#/inputtext-files/;	https://stackoverflow.com/questions/119559/determine-the-number-of-lines-within-a-text-file;
6096299;	296964;	9;	208;	Extension methods must be defined in a non-generic static class;	6096330;	c#/.net/linq/extension-methods/compiler-errors/;	https://stackoverflow.com/questions/6096299/extension-methods-must-be-defined-in-a-non-generic-static-class;
203616;	56357;	22;	208;	Why does C# not provide the C++ style &#39friend&#39 keyword?;	203655;	c#/c++/design-patterns/oop/friend/;	https://stackoverflow.com/questions/203616/why-does-c-not-provide-the-c-style-friend-keyword;
245963;	100877;	9;	208;	Find unused code;	3418352;	c#/.netrefactoring/;	https://stackoverflow.com/questions/245963/find-unused-code;
4099366;	176298;	17;	207;	How do I check if a number is positive or negative in C#?;	4099384;	c#;	https://stackoverflow.com/questions/4099366/how-do-i-check-if-a-number-is-positive-or-negative-in-c;
1191054;	91668;	4;	207;	How to merge a list of lists with same type of items to a single list of items?;	1191056;	c#/linqlambda/;	https://stackoverflow.com/questions/1191054/how-to-merge-a-list-of-lists-with-same-type-of-items-to-a-single-list-of-items;
376135;	98635;	3;	207;	How can I add an ampersand for a value in a ASP.net/C# app config file value;	376140;	c#/asp.netweb-config/;	https://stackoverflow.com/questions/376135/how-can-i-add-an-ampersand-for-a-value-in-a-asp-net-c-app-config-file-value;
1556874;	197394;	12;	207;	{&quot&ltuser xmlns=&#39&#39&gt was not expected.} Deserializing Twitter XML;	1557145;	c#/twitterxml-serialization/;	https://stackoverflow.com/questions/1556874/user-xmlns-was-not-expected-deserializing-twitter-xml;
8311303;	115801;	18;	206;	Cannot obtain value of local or argument as it is not available at this instruction pointer, possibly because it has been optimized away;	25510994;	c#/visual-studio-2010debugging/;	https://stackoverflow.com/questions/8311303/cannot-obtain-value-of-local-or-argument-as-it-is-not-available-at-this-instruct;
6976597;	113486;	9;	206;	string.IsNullOrEmpty(string) vs. string.IsNullOrWhiteSpace(string);	6976641;	c#/.netstring/;	https://stackoverflow.com/questions/6976597/string-isnulloremptystring-vs-string-isnullorwhitespacestring;
3381952;	269277;	6;	206;	How to remove all white space from the beginning or end of a string?;	3381992;	c#/string/trim/removing-whitespace/;	https://stackoverflow.com/questions/3381952/how-to-remove-all-white-space-from-the-beginning-or-end-of-a-string;
605621;	277274;	6;	206;	How to get object size in memory?;	null;	c#/.net/performance/memory/profiling/;	https://stackoverflow.com/questions/605621/how-to-get-object-size-in-memory;
5643819;	82355;	11;	206;	How to get started with developing Internet Explorer extensions?;	5740004;	c#/c++/internet-explorer/atl/browser-extension/;	https://stackoverflow.com/questions/5643819/how-to-get-started-with-developing-internet-explorer-extensions;
637933;	56225;	12;	206;	How to serialize a TimeSpan to XML;	637968;	c#/serializationtimespan/;	https://stackoverflow.com/questions/637933/how-to-serialize-a-timespan-to-xml;
11463734;	195085;	16;	205;	Split a List into smaller lists of N size;	11463800;	c#/listsplit/;	https://stackoverflow.com/questions/11463734/split-a-list-into-smaller-lists-of-n-size;
9519414;	86238;	6;	205;	What&#39s the difference between Task.Start/Wait and Async/Await?;	9519578;	c#/task-parallel-library/.net-4.5/async-await/conceptual/;	https://stackoverflow.com/questions/9519414/whats-the-difference-between-task-start-wait-and-async-await;
5601777;	168543;	12;	205;	Constructor of an abstract class in C#;	5601784;	c#/constructorabstract-class/;	https://stackoverflow.com/questions/5601777/constructor-of-an-abstract-class-in-c;
6488034;	87087;	10;	205;	How to implement a rule engine?;	6560284;	c#/dynamicrule-engine/;	https://stackoverflow.com/questions/6488034/how-to-implement-a-rule-engine;
1790975;	183329;	5;	205;	Format decimal for percentage values?;	1790987;	c#/decimal/string.format/formatprovider/;	https://stackoverflow.com/questions/1790975/format-decimal-for-percentage-values;
